id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names/0,rank,global_rank_dst,dst_popularity_score,timezone,city/id,city/name,city/code,city/slug,city/continent/id,city/continent/name,city/continent/slug,city/continent/code,city/region/id,city/region/name,city/region/slug,city/autonomous_territory,city/subdivision,city/nearby_country,city/country/id,city/country/name,city/country/slug,city/country/code,location/lat,location/lon,alternative_departure_points/0/id,alternative_departure_points/0/distance,alternative_departure_points/0/duration,alternative_departure_points/1/id,alternative_departure_points/1/distance,alternative_departure_points/1/duration,alternative_departure_points/2/id,alternative_departure_points/2/distance,alternative_departure_points/2/duration,alternative_departure_points/3/id,alternative_departure_points/3/distance,alternative_departure_points/3/duration,alternative_departure_points/4/id,alternative_departure_points/4/distance,alternative_departure_points/4/duration,alternative_departure_points/5/id,alternative_departure_points/5/distance,alternative_departure_points/5/duration,alternative_departure_points/6/id,alternative_departure_points/6/distance,alternative_departure_points/6/duration,alternative_departure_points/7/id,alternative_departure_points/7/distance,alternative_departure_points/7/duration,alternative_departure_points/8/id,alternative_departure_points/8/distance,alternative_departure_points/8/duration,alternative_departure_points/9/id,alternative_departure_points/9/distance,alternative_departure_points/9/duration,alternative_departure_points/10/id,alternative_departure_points/10/distance,alternative_departure_points/10/duration,alternative_departure_points/11/id,alternative_departure_points/11/distance,alternative_departure_points/11/duration,tags/0/tag,tags/0/month_to,tags/0/month_from,tags/1/tag,tags/1/month_to,tags/1/month_from,tags/2/tag,tags/2/month_to,tags/2/month_from,providers/0,providers/1,providers/2,special/0/id,special/0/name,special/0/slug,tourist_region/0/id,tourist_region/0/name,tourist_region/0/slug,tourist_region/1/id,tourist_region/1/name,tourist_region/1/slug,tourist_region/2/id,tourist_region/2/name,tourist_region/2/slug,tourist_region/3/id,tourist_region/3/name,tourist_region/3/slug,car_rentals/0/provider_id,car_rentals/0/providers_locations/0,new_ground,routing_priority,type,alternative_departure_points/12/id,alternative_departure_points/12/distance,alternative_departure_points/12/duration,alternative_departure_points/13/id,alternative_departure_points/13/distance,alternative_departure_points/13/duration,alternative_departure_points/14/id,alternative_departure_points/14/distance,alternative_departure_points/14/duration,special/1/id,special/1/name,special/1/slug,special/2/id,special/2/name,special/2/slug,special/3/id,special/3/name,special/3/slug,special/4/id,special/4/name,special/4/slug,special/5/id,special/5/name,special/5/slug,city/subdivision/id,city/subdivision/name,city/subdivision/slug,city/subdivision/code,alternative_departure_points/15/id,alternative_departure_points/15/distance,alternative_departure_points/15/duration,providers/3,providers/4,car_rentals/0/providers_locations/1,car_rentals/0/providers_locations/2,alternative_names/1,tags/3/tag,tags/3/month_to,tags/3/month_from,tags/4/tag,tags/4/month_to,tags/4/month_from,providers/5,providers/6,providers/7,providers/8,car_rentals/0/providers_locations/3,car_rentals/0/providers_locations/4,car_rentals/0/providers_locations/5,city/autonomous_territory/id,city/autonomous_territory/name,city/autonomous_territory/slug,city/autonomous_territory/code,alternative_departure_points/16/id,alternative_departure_points/16/distance,alternative_departure_points/16/duration,providers/9,alternative_names/2,alternative_departure_points/17/id,alternative_departure_points/17/distance,alternative_departure_points/17/duration,alternative_departure_points/18/id,alternative_departure_points/18/distance,alternative_departure_points/18/duration,alternative_departure_points/19/id,alternative_departure_points/19/distance,alternative_departure_points/19/duration,tourist_region/4/id,tourist_region/4/name,tourist_region/4/slug,tourist_region/5/id,tourist_region/5/name,tourist_region/5/slug,providers/10,providers/11,providers/12,providers/13,special/6/id,special/6/name,special/6/slug,special/7/id,special/7/name,special/7/slug,alternative_departure_points/20/id,alternative_departure_points/20/distance,alternative_departure_points/20/duration,alternative_departure_points/21/id,alternative_departure_points/21/distance,alternative_departure_points/21/duration,car_rentals/0/providers_locations/6,special/8/id,special/8/name,special/8/slug,special/9/id,special/9/name,special/9/slug,special/10/id,special/10/name,special/10/slug,special/11/id,special/11/name,special/11/slug,special/12/id,special/12/name,special/12/slug,special/13/id,special/13/name,special/13/slug,tourist_region/6/id,tourist_region/6/name,tourist_region/6/slug,tourist_region/7/id,tourist_region/7/name,tourist_region/7/slug,tourist_region/8/id,tourist_region/8/name,tourist_region/8/slug,alternative_departure_points/22/id,alternative_departure_points/22/distance,alternative_departure_points/22/duration,alternative_departure_points/23/id,alternative_departure_points/23/distance,alternative_departure_points/23/duration,alternative_departure_points/24/id,alternative_departure_points/24/distance,alternative_departure_points/24/duration,providers/14,providers/15,car_rentals/0/providers_locations/7,car_rentals/0/providers_locations/8,city/nearby_country/id,city/nearby_country/code,city/nearby_country/name,city/nearby_country/slug,alternative_departure_points/25/id,alternative_departure_points/25/distance,alternative_departure_points/25/duration,alternative_departure_points/26/id,alternative_departure_points/26/distance,alternative_departure_points/26/duration,alternative_departure_points/27/id,alternative_departure_points/27/distance,alternative_departure_points/27/duration,alternative_departure_points/28/id,alternative_departure_points/28/distance,alternative_departure_points/28/duration,alternative_departure_points/29/id,alternative_departure_points/29/distance,alternative_departure_points/29/duration,alternative_departure_points/30/id,alternative_departure_points/30/distance,alternative_departure_points/30/duration,alternative_departure_points/31/id,alternative_departure_points/31/distance,alternative_departure_points/31/duration,alternative_departure_points/32/id,alternative_departure_points/32/distance,alternative_departure_points/32/duration,alternative_departure_points/33/id,alternative_departure_points/33/distance,alternative_departure_points/33/duration,alternative_departure_points/34/id,alternative_departure_points/34/distance,alternative_departure_points/34/duration,alternative_departure_points/35/id,alternative_departure_points/35/distance,alternative_departure_points/35/duration,alternative_departure_points/36/id,alternative_departure_points/36/distance,alternative_departure_points/36/duration,alternative_departure_points/37/id,alternative_departure_points/37/distance,alternative_departure_points/37/duration,alternative_departure_points/38/id,alternative_departure_points/38/distance,alternative_departure_points/38/duration,alternative_departure_points/39/id,alternative_departure_points/39/distance,alternative_departure_points/39/duration,alternative_names/3,car_rentals/0/providers_locations/9,car_rentals/0/providers_locations/10,tags/5/tag,tags/5/month_to,tags/5/month_from
GPT,9583,9583,TRUE,GPT,KGPT,Gulfport–Biloxi International,gulfport-biloxi-international-gulfport-mississippi-united-states,gulfport-biloxi-international-gulfport-mississippi-united-states,,761,360,38947,America/Chicago,gulfport_ms_us,Gulfport,GPT,gulfport-mississippi-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,30.407222,-89.07,MOB,114.36,5638.2,PIB,127.79,6208.2,MSY,141.76,6657,PNS,213.38,9380,BTR,218.89,9503.6,US-BILO-MSST,22.24,1589.3,MEI,248.39,11057.8,,,,,,,,,,,,,,,,nightlife,-1,-1,activities,-1,-1,,,,1175,1277,,,,,autumn-sun_poi,Autumn Sun,autumn-sun,,,,,,,,,,1175,353236,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,MS_US,Mississippi,mississippi-united-states,MS,,,,,,971188,1228311,,,,,,,,,,,,4023931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUC,3778,3778,TRUE,GUC,KGUC,Gunnison–Crested Butte Regional,gunnison-crested-butte-regional-gunnison-colorado-united-states,gunnison-crested-butte-regional-gunnison-colorado-united-states,,800,614,7072,America/Denver,gunnison_co_us,Gunnison,GUC,gunnison-colorado-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,38.535556,-106.93306,MTJ,105.92,5963.1,US-GUNN-COST,1.76,224.4,ALS,201.12,10021,TEX,207.21,11740.7,GJT,209.15,10888,ASE,210.73,14007.6,,,,,,,,,,,,,,,,,,,activities,-1,-1,,,,,,,1175,1277,,,,,crested-butte-mountain_poi,Crested Butte Mountain,crested-butte-mountain,,,,,,,,,,1175,353261,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,CO_US,Colorado,colorado-united-states,CO,,,,,,1303013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUV,4344,4344,TRUE,KUV,RKJK,Gunsan,gunsan-gunsan-south-korea,gunsan-gunsan-south-korea,군산공항,1538,620,3273,Asia/Seoul,gunsan_kr,Gunsan,KUV,gunsan-south-korea,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,KR,South Korea,south-korea,KR,35.903889,126.615833,KWJ,130.54,5973.2,CJJ,145.63,7098.5,RSU,189.67,8972.4,GMP,222.8,10739.2,ICN,241.64,10957.7,TAE,247.34,11185.4,,,,,,,,,,,,,,,,,,,family fun,-1,-1,sightseeing,-1,-1,,,,,,,changdeokgung-palace-complex-south-korea_poi,"Changdeokgung Palace Complex, South Korea",changdeokgung-palace-complex,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,songdo_poi,Songdo,songdo,n-seoul-tower_poi,N Seoul Tower,n-seoul-tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,1442,1442,TRUE,URY,OEGT,Gurayat Domestic,gurayat-domestic-qurayyat-saudi-arabia,gurayat-domestic-qurayyat-saudi-arabia,مطار القريات المحلي,752,527,7499,Asia/Riyadh,qurayyat_sa,Qurayyat,URY,qurayyat-saudi-arabia,asia,Asia,asia,AS,western-asia,Western Asia,western-asia,,,,SA,Saudi Arabia,saudi-arabia,SA,31.411944,37.279444,TUI,163.55,7371.3,AMM,193.94,8629.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,activities,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUR,3791,3791,TRUE,GUR,AYGN,Gurney,gurney-alotau-papua-new-guinea,gurney-alotau-papua-new-guinea,,2048,1007,1042,Pacific/Port_Moresby,alotau_pg,Alotau,GUR,alotau-papua-new-guinea,oceania,Oceania,oceania,OC,melanesia,Melanesia,melanesia,,,,PG,Papua New Guinea,papua-new-guinea,PG,-10.311389,150.339167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beach,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBH,3287,3287,TRUE,SBH,TFFJ,Gustaf III,gustaf-iii-saint-barthelemy-st-barthelemy,gustaf-iii-saint-barthelemy-st-barthelemy,Aéroport Saint-Jean–Gustave III,411,360,49037,America/St_Barthelemy,saint-barthelemy_bl,Saint Barthélemy,SBH,saint-barthelemy-st-barthelemy,north-america,North America,north-america,NA,caribbean,Caribbean,caribbean,,,,BL,St. Barthélemy,st-barthelemy,BL,17.904444,-62.843611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beach,-1,-1,,,,,,,1175,,,,,,,,,,,,,,,,,,1175,243859,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLA,1232,1232,TRUE,FLA,SKFL,Gustavo Artunduaga Paredes,gustavo-artunduaga-paredes-florencia-colombia,gustavo-artunduaga-paredes-florencia-colombia,Aeropuerto Gustavo Artunduaga,375,566,8395,America/Bogota,florencia_co,Florencia,FLA,florencia-colombia,south-america,South America,south-america,SA,southern-america,Southern America,southern-america,,,,CO,Colombia,colombia,CO,1.589167,-75.564444,PTX,125.24,7600.2,VGZ,178.82,14187.2,PUU,242.52,17950.2,NVA,244.04,11862.7,,,,,,,,,,,,,,,,,,,,,,,,,romance,-1,-1,sightseeing,-1,-1,,,,1282,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADZ,7958,7958,TRUE,ADZ,SKSP,Gustavo Rojas Pinilla International,gustavo-rojas-pinilla-international-san-andres-colombia,gustavo-rojas-pinilla-international-san-andres-colombia,Aeropuerto Internacional Gustavo Rojas Pinilla,134,152,291296,America/Bogota,san-andres_co,San Andrés,ADZ,san-andres-colombia,south-america,South America,south-america,SA,southern-america,Southern America,southern-america,,,,CO,Colombia,colombia,CO,12.583611,-81.711111,ADZ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beach,-1,-1,diving&snorkeling,-1,-1,,,,1277,1282,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo R Pinilla Int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GST,4877,4877,TRUE,GST,PAGS,Gustavus,gustavus-gustavus-alaska-united-states,gustavus-gustavus-alaska-united-states,,2048,1004,807,America/Juneau,gustavus_ak_us,Gustavus,GST,gustavus-alaska-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,58.425278,-135.7075,JNU,132.51,17519.1,AGN,221.21,30696.8,HNH,51.83,7567.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,activities,-1,-1,,,,,,,1277,,,,,,inside-passage_poi,Inside Passage,inside-passage,glacier-bay-national-park_poi,Glacier Bay National Park,glacier-bay-national-park,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,AK_US,Alaska,alaska-united-states,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBU,6333,6333,TRUE,KBU,,Gusti Syamsir Alam,gusti-syamsir-alam-kotabaru-regency-indonesia,gusti-syamsir-alam-kotabaru-regency-indonesia,,2048,944,1138,Asia/Makassar,kotabaru_id,Kotabaru Regency,KBU,kotabaru-regency-indonesia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,ID,Indonesia,indonesia,ID,-3.296111,116.164722,BTW,36.97,5328.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,romance,-1,-1,,,,,,,1282,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYU,10690,10690,TRUE,GYU,ZLGY,Guyuan Liupanshan,guyuan-liupanshan-guyuan-county-china,guyuan-liupanshan-guyuan-county-china,,2048,1206,198,Asia/Shanghai,guyuan-county_cn,Guyuan County,GYU,guyuan-county-china,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,CN,China,china,CN,36.078889,106.216389,IQN,227.09,10378.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWD,4170,4170,TRUE,GWD,OPGD,Gwadar International,gwadar-international-gwadar-pakistan,gwadar-international-gwadar-pakistan,,1254,952,1071,Asia/Karachi,gwadar_pk,Gwadar,GWD,gwadar-pakistan,asia,Asia,asia,AS,southern-asia,Southern Asia,southern-asia,,,,PK,Pakistan,pakistan,PK,25.233333,62.329444,TUK,148.83,6884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,romance,-1,-1,music,-1,-1,,,,,,,,,,balochistan_poi,Balochistan,balochistan,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWL,4177,4177,TRUE,GWL,VIGR,Gwalior,gwalior-gwalior-india,gwalior-gwalior-india,Rajmata Vijaya Raje Scindia,1473,467,7474,Asia/Kolkata,gwalior_in,Gwalior,GWL,gwalior-india,asia,Asia,asia,AS,southern-asia,Southern Asia,southern-asia,,,,IN,India,india,IN,26.293333,78.227778,AGR,127.09,7953.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,music,-1,-1,sightseeing,-1,-1,,,,,,,taj-mahal_poi,Taj Mahal,taj-mahal,madhya-pradesh_poi,Madhya Pradesh,madhya-pradesh,central-zone_poi,Central Zone,central-zone,,,,,,,,,FALSE,0,airport,,,,,,,,,,fatehpur-sikri-india_poi,"Fatehpur Sikri, India",fatehpur-sikri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWJ,4725,4725,TRUE,KWJ,RKJJ,Gwangju,gwangju-gwangju-south-korea,gwangju-gwangju-south-korea,광주공항,1204,360,18438,Asia/Seoul,gwangju_kr,Gwangju,KWJ,gwangju-south-korea,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,KR,South Korea,south-korea,KR,35.126389,126.808889,RSU,118.09,5858.5,KUV,131.68,6004.3,CJJ,219.53,10184.3,TAE,220.64,10721.2,CJU,224.48,11891.5,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,sports,-1,-1,,,,1175,,,geoje-island_poi,Geoje Island,geoje-island,,,,,,,,,,,,,1175,2647958,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648483,2647953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMQ,9911,9911,TRUE,SMQ,WAOS,H. Asan,h-asan-sampit-indonesia,h-asan-sampit-indonesia,Sampit,2048,1010,440,Asia/Pontianak,sampit_id,Sampit,SMQ,sampit-indonesia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,ID,Indonesia,indonesia,ID,-2.499167,112.975,PKY,227.35,9944.1,PKN,245.79,10990.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,family fun,-1,-1,,,,,,,1282,,,,,,kalimantan_poi,Kalimantan,kalimantan,central-kalimantan_poi,Central Kalimantan,central-kalimantan,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENE,8222,8222,TRUE,ENE,WATE,H. Hasan Aroeboesman,h-hasan-aroeboesman-ende-indonesia,h-hasan-aroeboesman-ende-indonesia,,1400,768,2241,Asia/Makassar,ende_id,Ende,ENE,ende-indonesia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,ID,Indonesia,indonesia,ID,-8.849167,121.660556,BJW,104.84,6681.5,MOF,146.97,8439.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,1282,,,flores_poi,Flores,flores,autumn-sun_poi,Autumn Sun,autumn-sun,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJQ,110,110,TRUE,TJQ,WIOD,H.A.S. Hanandjoeddin International,h-a-s-hanandjoeddin-international-tanjung-pandan-indonesia,h-a-s-hanandjoeddin-international-tanjung-pandan-indonesia,H.A.S. Hanandjoeddin,2048,478,13144,Asia/Jakarta,tanjung-pandan_id,Tanjung Pandan,TJQ,tanjung-pandan-indonesia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,ID,Indonesia,indonesia,ID,-2.745833,107.755,PGK,210.07,134012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,1282,,,,,,belitung-island_poi,Belitung Island,belitung-island,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAS,6039,6039,TRUE,HAS,OEHL,Ha il Regional,ha-il-regional-ha-il-saudi-arabia,ha-il-regional-ha-il-saudi-arabia,Ha'il Regional,453,357,15613,Asia/Riyadh,hail_sa,Ha il,HAS,ha-il-saudi-arabia,asia,Asia,asia,AS,western-asia,Western Asia,western-asia,,,,SA,Saudi Arabia,saudi-arabia,SA,27.438056,41.686389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,romance,-1,-1,,,,1175,,,,,,hail-province_poi,Hail Province,hail-province,,,,,,,,,,1175,3239341,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مطار حائل الإقليمي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAC,6028,6028,TRUE,HAC,RJTH,Hachijojima,hachijojima-hachijo-jima-japan,hachijojima-hachijo-jima-japan,八丈島空港,1402,609,8450,Asia/Tokyo,hachijo-jima_jp,Hachijō-jima,HAC,hachijo-jima-japan,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,JP,Japan,japan,JP,33.115,139.785833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,,,,,,,izu-shichito-islands_poi,Izu Shichito Islands,izu-shichito-islands,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HGR,2150,2150,TRUE,HGR,KHGR,Hagerstown Regional,hagerstown-regional-hagerstown-maryland-united-states,hagerstown-regional-hagerstown-maryland-united-states,,1099,662,4944,America/New_York,hagerstown_md_us,Hagerstown,HGR,hagerstown-maryland-united-states,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,US,United States,united-states,US,39.708056,-77.729444,IAD,115.27,6297.9,DCA,126.81,6542.1,MDT,127.56,6152.4,BWI,130.46,6221.5,AOO,141.12,7187.4,JST,154.18,8970.4,LNS,171.36,8167,SCE,183.15,10531.5,LBE,190.28,10885.1,SHD,212.84,9183.8,CHO,225.08,11487.3,MGW,229.03,9752.4,family fun,-1,-1,sightseeing,-1,-1,,,,1175,1277,,national-mall_poi,National Mall,national-mall,backbone-mountain_poi,Backbone Mountain,backbone-mountain,blue-ridge-mountains_poi,Blue Ridge Mountains,blue-ridge-mountains,,,,,,,1175,356141,FALSE,0,airport,ABE,244.02,11333.6,US-MART-WVST,43.44,2216.4,,,,lincoln-memorial_poi,Lincoln Memorial,lincoln-memorial,,,,,,,,,,,,,MD_US,Maryland,maryland-united-states,MD,,,,,,1687536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
